measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2021,2016547.4368651747,2218371.8903818233,1820497.6664727218
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2021,0.029706893931436232,0.03198176920339367,0.02714374581454136
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2021,25.553886133526984,28.111425326427483,23.069524289353904
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1996,1216816.5844231923,1263213.635698219,1172305.2813073222
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1996,0.02483222849934166,0.025743630889773092,0.02396188969352428
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1996,20.985405950276306,21.78557663200954,20.217757171306776
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2002,1380016.5664660125,1434389.6397013655,1325894.29103716
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2002,0.02699440189819952,0.02787671400463421,0.025874001847190114
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2002,22.061278249450613,22.930499334958803,21.196066478270957
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1993,1155250.0420476517,1207414.1498697784,1104693.663168109
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1993,0.024173884630079842,0.025074001019128173,0.023229532889132286
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1993,20.720233626436663,21.65583411260785,19.813468905758477
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2020,1970892.8137292136,2147656.177455658,1788680.346577614
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2020,0.031219544289179325,0.03340640167123096,0.028560547585308627
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2020,25.195617239549897,27.455335283779743,22.866238621572695
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1990,28459836.307810474,29909114.722405493,26973713.082638234
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1990,0.011013159271812458,0.011829901391299854,0.010199342050339889
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1990,533.5929074219291,560.765399721029,505.7296124988567
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1991,28919754.672589596,30524902.079207677,27586464.654315606
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,1991,0.01113219504478008,0.011934041520725223,0.010273038885656496
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,1991,533.918218570373,563.5525447805004,509.30293951791185
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,1992,29452755.48962033,30874166.89760486,28173305.565788962
